,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,EMA_10,RSI_10,MACD,MACD_Histogram,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,stoch_k,stoch_d
2089,2089,2089,2089,2089,2089,2023-05-30,37.93999862670898,38.06999969482422,37.45000076293945,37.59000015258789,33.296775817871094,1659600,37.374000549316406,37.38488528862132,67.55637823888084,0.5383805866112823,0.0321001340737481,35.71070299657262,36.93700008392334,38.16329717127405,6.639938731161094,0.7662487236576948,0.6284952322525971,81.71286148959976,84.97507240135918
2090,2090,2090,2090,2090,2090,2023-05-31,37.400001525878906,37.52999877929688,36.91999816894531,36.91999816894531,32.70329284667969,4375400,37.35700035095215,37.30036035777113,48.22783389032482,0.4683689546320764,-0.0303291983243662,35.8151033990236,36.97849998474121,38.141896570458826,6.292286524319142,0.4748573201459868,0.6314600002090244,56.514374409204265,75.38306668327985
2091,2091,2091,2091,2091,2091,2023-06-01,37.0099983215332,37.33000183105469,36.79999923706055,37.08000183105469,32.845027923583984,1939100,37.34900054931641,37.26029517109541,51.880931885763566,0.420942823367838,-0.0622042636708836,36.04591037771741,37.04800014495849,38.05008991219957,5.409683455626125,0.5159674747424575,0.624213042622247,34.622744138326375,57.61666001237679
2092,2092,2092,2092,2092,2092,2023-06-02,37.09999847412109,37.380001068115234,36.68000030517578,36.93000030517578,32.712154388427734,3093100,37.33400039672851,37.200241559110026,48.32876067884145,0.3670225951178523,-0.0928995935366955,36.23371780353518,37.0980001449585,37.96228248638182,4.659455162252311,0.4028096307590582,0.6296264512163331,16.485487403082455,35.87420198353768
2093,2093,2093,2093,2093,2093,2023-06-05,36.93000030517578,36.9900016784668,36.27000045776367,36.66999816894531,32.48184585571289,2907100,37.293000030517575,37.10383366998917,42.69839729487968,0.2998538972156552,-0.1280546331511141,36.3839936933021,37.1295000076294,37.87500632195669,4.015708879322946,0.1918189491803875,0.6360817918939611,19.299661407302718,23.469297649570503
2094,2094,2094,2094,2094,2094,2023-06-06,36.650001525878906,37.5,36.630001068115234,37.36000061035156,33.09304428100586,2525800,37.30400009155274,37.15040947732778,57.34989629861462,0.2988546403706635,-0.1032431119968846,36.5530342922089,37.185000038146974,37.81696578408505,3.39903587623913,0.6384573240950122,0.6527901590361614,31.55901075283133,22.44805318773882
2095,2095,2095,2095,2095,2095,2023-06-07,37.36000061035156,37.84999847412109,37.27999877929688,37.459999084472656,33.1816291809082,1632300,37.31699981689453,37.20669849680866,59.03649826345613,0.3026430821983936,-0.0795637361353236,36.659904378206704,37.230500030517575,37.801095682828446,3.065205419444584,0.7011048042739428,0.646876554449593,46.77132119686968,32.54333111900123
2096,2096,2096,2096,2096,2096,2023-06-09,37.56999969482422,38.04999923706055,37.5099983215332,38.0099983215332,33.66880798339844,1782100,37.35599975585937,37.35275301039494,67.00928937058194,0.3460368936272502,-0.0289359397651737,36.61938532910155,37.27749996185303,37.9356145946045,3.530894686741021,1.0565127435456907,0.6428139543166143,70.15701508236883,49.49578234402327
2097,2097,2097,2097,2097,2097,2023-06-12,38.0099983215332,38.34999847412109,37.93000030517578,38.15999984741211,33.80167770385742,1746800,37.403999710083006,37.49952516257988,68.84670888425842,0.3880573873396145,0.0104676431577523,36.565779160880375,37.32600002288818,38.08622088489599,4.073411892737721,1.04852468947068,0.6268985410758064,81.4228039331587,66.11704673746573
2098,2098,2098,2098,2098,2098,2023-06-13,38.18000030517578,38.29999923706055,37.459999084472656,37.650001525878906,33.34992218017578,3224400,37.38299980163574,37.52688450136152,56.879269773517066,0.3758734933755363,-0.0013730006450606,36.58074093280777,37.35000019073486,38.11925944866195,4.119192792496499,0.6949936461944277,0.6421200847552411,82.77036075709155,78.11672659087301
2099,2099,2099,2099,2099,2099,2023-06-14,37.75,38.27999877929688,37.7400016784668,38.11000061035156,33.75738525390625,2557600,37.43499984741211,37.63290561208698,63.27669869369409,0.3987393325539088,0.0171942708266494,36.58375726334052,37.40450019836426,38.225243133388005,4.3884716045992604,0.9297937770045448,0.6412541682311507,81.89111351975265,82.02809273666763
2100,2100,2100,2100,2100,2100,2023-06-15,38.11000061035156,38.2400016784668,37.93999862670898,38.0099983215332,33.66880798339844,1349300,37.5439998626709,37.70146792289538,61.087514611146034,0.4041327352801929,0.0180701388423468,36.6027392096499,37.450500106811525,38.29826100397315,4.527367563817586,0.8299858583917492,0.6168790884830556,79.48724062020705,81.38290496568374
2101,2101,2101,2101,2101,2101,2023-06-16,38.0,38.150001525878906,37.38999938964844,37.38999938964844,33.1196174621582,4198600,37.57499961853027,37.64483728048685,49.33060012142428,0.3542942301970981,-0.0254146929925983,36.62413164074433,37.46200008392334,38.29986852710236,4.473164493630866,0.4570334132637084,0.6271021633221565,75.32053574539832,78.89962996178599
2102,2102,2102,2102,2102,2102,2023-06-19,37.400001525878906,38.18999862670898,37.38999938964844,37.810001373291016,33.49165344238281,2096300,37.6629997253418,37.67486711554215,55.74197052508827,0.3447138590385634,-0.0279960513209064,36.66679639914595,37.49850006103516,38.33020372292437,4.435930293400904,0.6872670077875358,0.6394519543034696,70.5128510793344,75.1068758149799
2103,2103,2103,2103,2103,2103,2023-06-20,37.81999969482422,38.09000015258789,37.650001525878906,37.83000183105469,33.509368896484375,2521100,37.77900009155273,37.70307342745352,56.036307858010645,0.3348749852853743,-0.0302679400592765,36.71559984638028,37.53600006103515,38.35640027569003,4.37127138384947,0.6791819192436551,0.6252052880467207,67.6282891861179,71.15389200361686
2104,2104,2104,2104,2104,2104,2023-06-21,37.91999816894531,38.040000915527344,37.70000076293945,37.84999847412109,33.52708053588867,1711600,37.827999877929685,37.729787072302166,56.358730329908624,0.3249454006203862,-0.0321580197794116,36.7457461677931,37.56599998474121,38.38625380168932,4.3670011035579295,0.6731162254364991,0.6048334926568043,75.00007641628426,71.04707222724551
2105,2105,2105,2105,2105,2105,2023-06-22,37.84000015258789,38.0,37.41999816894531,37.58000183105469,33.28792190551758,1208100,37.84000015258789,37.70255339207535,50.77250445634495,0.2919245362579588,-0.0521431073134713,36.76542464453633,37.578499984741214,38.391575324946096,4.327343244328712,0.5009235591335824,0.6030598025423674,71.31418280120101,71.31418280120106
2106,2106,2106,2106,2106,2106,2023-06-23,37.81999969482422,38.34000015258789,37.560001373291016,38.04999923706055,33.7042350769043,2324100,37.844000244140624,37.76572536389084,58.69182446094279,0.3002193839031619,-0.0350786077346145,36.76133416506365,37.6,38.43866583493636,4.460988483704028,0.7682828000825227,0.6156983008819752,74.83978561869999,73.71801494539507
2107,2107,2107,2107,2107,2107,2023-06-26,38.04999923706055,38.13999938964844,37.61000061035156,37.810001373291016,33.49165344238281,1605900,37.809000396728514,37.77377554741814,53.7828231120749,0.2841517639067845,-0.0409169821847935,36.76345113103912,37.60650005340576,38.4495489757724,4.483527694251846,0.6206936599325565,0.6095769064830395,72.38753789678385,72.84716877222827
2108,2108,2108,2108,2108,2108,2023-06-27,37.84000015258789,38.09999847412109,37.119998931884766,37.459999084472656,33.1816291809082,1814200,37.79000015258789,37.71672528142805,47.3636159527985,0.240404565497819,-0.0677313444750072,36.74949849945373,37.58649997711181,38.4235014547699,4.453734602411898,0.4244320971851181,0.6360356661797025,60.60800582950324,69.27844311499568
2109,2109,2109,2109,2109,2109,2023-06-28,37.459999084472656,37.47999954223633,37.09999847412109,37.27999877929688,33.02218246459961,1665500,37.706999969482425,37.63732046285875,44.33956521113301,0.1890310430779322,-0.0952838935159152,36.72341710323344,37.57099990844726,38.41858271366108,4.511899109841111,0.3283346905102857,0.6177474806036696,36.882365300254925,56.625969675514
2110,2110,2110,2110,2110,2110,2023-06-29,37.29999923706055,37.310001373291016,36.91999816894531,37.16999816894531,32.92474365234375,2452500,37.62299995422363,37.55235277305631,42.49716682360521,0.1378519549650505,-0.1171703853030376,36.76791947848102,37.58349990844727,38.39908033841351,4.340098351420095,0.2464984909464623,0.6014800322995291,19.841612427146895,39.110661185635
2111,2111,2111,2111,2111,2111,2023-06-30,37.27999877929688,37.9900016784668,37.22999954223633,37.63999938964844,33.341068267822266,2261400,37.64799995422364,37.5682885215276,51.971570448685696,0.1336763912293932,-0.0970767592309559,36.829213495703776,37.61149978637695,38.39378607705013,4.159825027538649,0.5182155839948056,0.6170888521010973,27.52892621747348,28.08430131495842
2112,2112,2112,2112,2112,2112,2023-07-03,37.900001525878906,37.970001220703125,37.310001373291016,37.5099983215332,33.225914001464844,4069100,37.61799964904785,37.5576903033468,49.46672341685237,0.118511104906176,-0.0897936364433385,36.92093032675555,37.640499687194826,38.3600690476341,3.8233783633008898,0.4093198148529032,0.620153923194741,36.57866757239375,27.983068739004693
2113,2113,2113,2113,2113,2113,2023-07-04,37.5,37.54999923706055,37.150001525878906,37.400001525878906,33.128475189208984,1167800,37.57499961853027,37.52901961653445,47.32248291152169,0.0965042432627854,-0.0894403984693833,37.09765173067587,37.6769998550415,38.25634797940713,3.075341065342858,0.2609396513832679,0.6044284794795196,42.018831683434286,35.375475157767156
2114,2114,2114,2114,2114,2114,2023-07-05,37.29999923706055,37.43000030517578,37.0099983215332,37.119998931884766,32.88045883178711,2522100,37.50199966430664,37.45465221932541,42.15425898682619,0.0558262473744122,-0.1040947154862052,37.05097978561117,37.66499977111816,38.27901975662515,3.260427395397613,0.0562026871296445,0.5912551583483094,29.812265219591037,36.13658815847301
2115,2115,2115,2115,2115,2115,2023-07-06,37.0099983215332,37.18000030517578,36.91999816894531,37.02999877929688,32.80073547363281,2419800,37.446999359130864,37.37744250295658,40.57178494265544,0.016140326772529,-0.1150245088704706,36.9746113230133,37.643499755859374,38.31238818870545,3.5538057682426785,0.0414026118286372,0.5675942281970351,18.54468607144952,30.1252609914916
2116,2116,2116,2116,2116,2116,2023-07-07,37.150001525878906,37.47999954223633,37.02000045776367,37.16999816894531,32.92474365234375,1742800,37.35899925231934,37.339725351318165,44.19276418479115,-0.0039685238327535,-0.1081066875806027,36.92449735246934,37.60149974822998,38.27850214399063,3.60093294306706,0.1813145847143882,0.5599088607881508,13.145553779544992,20.500835023528502
2117,2117,2117,2117,2117,2117,2023-07-10,37.16999816894531,37.33000183105469,36.70000076293945,36.75,32.55271530151367,1417900,37.25299911499024,37.23250256016941,36.732380430267874,-0.0531822234099266,-0.1258563097262205,36.80914302474265,37.530999755859376,38.2528564869761,3.846722633622497,-0.0409659023689907,0.5649154470257997,9.466951781709794,13.719063877568088
2118,2118,2118,2118,2118,2118,2023-07-11,36.869998931884766,36.869998931884766,36.060001373291016,36.47999954223633,32.31354904174805,2000500,37.15499916076661,37.09568382963612,32.77971733276438,-0.1126723980750767,-0.1482771875130966,36.62075080907318,37.47249965667724,38.32424850428131,4.545994291321798,-0.0826248648488218,0.5824213121377961,13.025108831804824,11.879204797686521
2119,2119,2119,2119,2119,2119,2023-07-12,36.59999847412109,36.709999084472656,36.18999862670898,36.220001220703125,32.083248138427734,1855000,37.04899940490723,36.93646880983012,29.395312255816783,-0.178738100193442,-0.1714743117051695,36.41767469236101,37.37799968719482,38.33832468202864,5.138450440743156,-0.102920090969873,0.577962679682502,9.495752736929216,10.662604450147931
2120,2120,2120,2120,2120,2120,2023-07-13,36.25,36.43000030517578,36.18999862670898,36.220001220703125,32.083248138427734,1472800,36.95399971008301,36.806201975443386,29.395312255816787,-0.2284620764947931,-0.1769586304052164,36.24999569907963,37.28849983215332,38.32700396522701,5.570104121905168,-0.0144411935500598,0.5538226081670949,11.043610267118178,11.18815727861739
2121,2121,2121,2121,2121,2121,2023-07-14,36.2400016784668,36.43000030517578,36.060001373291016,36.16999816894531,32.0389518737793,1319300,36.80699958801269,36.690528556080096,28.69195144283909,-0.2688048987914087,-0.1738411621614656,36.08218079078497,37.22749977111816,38.37281875145136,6.153080316297552,0.0383375197950519,0.5406923455754999,6.700618688853172,9.079993897633509
2122,2122,2122,2122,2122,2122,2023-07-17,36.16999816894531,36.43000030517578,36.119998931884766,36.40999984741211,32.25154495239258,1236100,36.69699974060059,36.63952333632228,36.76162638939814,-0.278203786367861,-0.1465920397903343,35.99218637827284,37.15749969482422,38.3228130113756,6.272291333497321,0.1792708721358063,0.5242144189837511,10.40631607984456,9.383515011938622
2123,2123,2123,2123,2123,2123,2023-07-18,36.560001373291016,36.58000183105469,36.16999816894531,36.36000061035156,32.20726013183594,1081800,36.592999649047854,36.58870102250942,35.823224752580415,-0.2863857167830943,-0.1238191761644541,35.91220817489233,37.08399963378906,38.2557910926858,6.3196606108746565,0.1910717269951942,0.5160565077784385,13.023546669870235,10.043493812855976
2124,2124,2124,2124,2124,2124,2023-07-19,36.41999816894531,36.5,36.08000183105469,36.18999862670898,32.056671142578125,1841700,36.49999961853028,36.51620967781843,32.67240707708942,-0.3030938180339504,-0.1124218219322481,35.822850269028294,37.00099964141846,38.17914901380863,6.368202934016736,0.1558157082135657,0.5091951978617867,13.471413493352811,12.300425414355855
2125,2125,2125,2125,2125,2125,2023-07-20,36.29999923706055,36.380001068115234,36.040000915527344,36.380001068115234,32.2249755859375,1341700,36.43499984741211,36.49144447605421,39.30212107175269,-0.2975732602347349,-0.0855210113064261,35.764685417417624,36.940999603271486,38.11731378912535,6.368610478800837,0.2615439217248603,0.4971098374850798,13.298730938046296,13.264563700423102
2126,2126,2126,2126,2126,2126,2023-07-21,36.45000076293945,36.88999938964844,36.29999923706055,36.61000061035156,32.428707122802734,1988200,36.37900009155273,36.51300013683554,46.40091201067702,-0.2715093467921647,-0.0475656782910847,35.80180000340827,36.86899967193604,37.93619934046381,5.789143605868439,0.3786548247612504,0.5037448599924235,20.700186490717403,15.82344364070549
2127,2127,2127,2127,2127,2127,2023-07-24,36.59999847412109,36.97999954223633,36.56999969482422,36.75,32.55271530151367,1836200,36.37900009155273,36.55609102104726,50.32974797008859,-0.2368267356980524,-0.0103064537575779,35.83957016527528,36.815999603271486,37.792429041267695,5.304375535192278,0.4662035981796454,0.4970487876652582,34.89016351683617,22.96302698186661
2128,2128,2128,2128,2128,2128,2023-07-25,36.72999954223633,36.790000915527344,36.09000015258789,36.2400016784668,32.10095977783203,2796200,36.35500030517578,36.49862023148717,38.81394190161212,-0.247638496408193,-0.0168945715741747,35.79482362089727,36.75499973297119,37.71517584504512,5.224737418308807,0.2318210440624114,0.5115453573277007,33.64762007847572,29.745990028676413
2129,2129,2129,2129,2129,2129,2023-07-26,36.25,36.52000045776367,36.09999847412109,36.31999969482422,32.17182540893555,1677700,36.36500015258789,36.46614377027572,41.16037120234575,-0.2469055498316805,-0.0129292999981298,35.76072160046987,36.70699977874756,37.653277957025246,5.155845936640993,0.2955146315284817,0.505006544921621,27.546290777342435,32.02802479088476
2130,2130,2130,2130,2130,2130,2023-07-27,36.31999969482422,36.5099983215332,36.09999847412109,36.09999847412109,31.976951599121094,2688300,36.35299987792968,36.3995718982476,36.84305377265156,-0.2610675204066695,-0.021673016458495,35.697042783935416,36.65349979400635,37.609956804077285,5.2189123300435085,0.2106501839302667,0.4982203522423706,12.661434522295565,24.618448459371223
2131,2131,2131,2131,2131,2131,2023-07-28,36.369998931884766,36.400001525878906,36.16999816894531,36.18999862670898,32.056671142578125,796600,36.354999923706046,36.36146766705876,39.71716778731088,-0.2620084536090559,-0.0180911597287051,35.71953857509415,36.580999755859374,37.4424609366246,4.709883199008198,0.2730593450519297,0.4840619736363313,13.350858360141055,17.852861219926336
2132,2132,2132,2132,2132,2132,2023-07-31,36.209999084472656,36.36000061035156,36.0,36.0,31.888370513916016,2854100,36.31399993896484,36.29574627304808,35.88646660299542,-0.2749163862702204,-0.0247992739118957,35.72177865663654,36.50549983978272,37.28922102292889,4.293715667972303,0.1775002062892878,0.4752004476874192,6.869398954474989,10.960563945637189
2133,2133,2133,2133,2133,2133,2023-08-01,36.150001525878906,36.22999954223633,35.95000076293945,36.130001068115234,32.00352478027344,1584300,36.290999984741205,36.2656107812421,40.26644826369246,-0.2715260330779543,-0.0171271365757036,35.759165215029746,36.44199981689453,37.12483441875931,3.747514435518004,0.2715414919460407,0.4612574713738089,11.144335041774525,10.454864118796843
2134,2134,2134,2134,2134,2134,2023-08-02,36.18000030517578,36.31999969482422,35.9900016784668,36.20000076293945,32.06553268432617,2624400,36.292000198364256,36.253681687005255,42.612027860901655,-0.2601914384475776,-0.0046340335562616,35.78152836668739,36.39599990844727,37.01047145020714,3.376588324571687,0.3405140578630692,0.4518817960154955,13.915883973808173,10.643205990019213
2135,2135,2135,2135,2135,2135,2023-08-03,36.5,36.720001220703125,36.36000061035156,36.41999816894531,32.260398864746094,2955500,36.295999908447264,36.28392104735799,49.53231513670601,-0.2307962628199149,0.0198089136571208,35.823670995495256,36.365499877929686,36.90732876036412,2.9799061432028737,0.5502910538570465,0.4567474147117938,29.126174039287715,18.062131018290124
2136,2136,2136,2136,2136,2136,2023-08-04,36.54999923706055,37.06999969482422,36.5,36.5,32.33126449584961,2254500,36.28499984741211,36.323208129656535,51.8770582550234,-0.1987537852745688,0.0414811129619736,35.927940420784175,36.331999969482425,36.736059518180674,2.224262628193577,0.7078901872988987,0.470551279795159,39.669955064053525,27.57067102571646
2137,2137,2137,2137,2137,2137,2023-08-07,36.720001220703125,36.86000061035156,36.34999847412109,36.34999847412109,32.19839859008789,3746200,36.244999694824216,36.32807910137736,47.29894452433788,-0.183350213361578,0.0455077478999715,35.9559323563103,36.31199989318848,36.66806743006666,1.961156300537284,0.5533586707535334,0.4733691981119673,43.48403572710854,37.42672161014991
2138,2138,2138,2138,2138,2138,2023-08-08,35.470001220703125,35.619998931884766,35.279998779296875,35.310001373291016,32.08015060424805,2278800,36.15199966430664,36.14297405990712,28.15685552553046,-0.2521551583579366,-0.0186377576771096,35.69829681109712,36.25349998474121,36.8087031583853,3.0628941971272754,-0.3496876965395583,0.5159856621628419,28.832452899036596,37.32881456339954
2139,2139,2139,2139,2139,2139,2023-08-09,35.36000061035156,35.45000076293945,34.689998626708984,34.689998626708984,31.516860961914062,3369300,35.98899955749512,35.878796708416544,22.20440281059337,-0.3526475120470138,-0.0953040890929494,35.29749752387715,36.1769998550415,37.056502186205854,4.862218175572616,-0.3453651432418089,0.5334154103105295,12.463412375786788,28.259967000643957
2140,2140,2140,2140,2140,2140,2023-08-10,34.83000183105469,35.25,34.83000183105469,34.880001068115234,31.68948554992676,1459200,35.866999816894534,35.69719750108903,27.42838455754728,-0.4122051726080684,-0.1238893997232032,35.06518422080515,36.10999984741211,37.154815474019074,5.786849244098462,-0.0886200148495569,0.5353144076662786,3.2198046622743814,14.838556645699242
2141,2141,2141,2141,2141,2141,2023-08-11,34.97999954223633,35.16999816894531,34.599998474121094,34.83000183105469,31.64406013488769,2003700,35.731000137329104,35.53952556108278,26.900226087885503,-0.4581582056609292,-0.1358739462208512,34.8595124655618,36.043000030517575,37.22648759547335,6.567086890401565,-0.012467657194275,0.53779192817756,5.76505482383141,7.149423953964178
2142,2142,2142,2142,2142,2142,2023-08-14,34.939998626708984,34.97999954223633,34.72999954223633,34.81999969482422,31.63496971130371,1363600,35.613000106811526,35.40870267630849,26.78558191559742,-0.4897380093114947,-0.1339629998971332,34.67992298871618,35.963500022888184,37.24707705706019,7.138220881477611,0.0545649783296408,0.5172353618791629,8.734030693952617,5.906296726686122
2143,2143,2143,2143,2143,2143,2023-08-15,34.880001068115234,35.029998779296875,34.5,34.5,31.34424018859864,1655900,35.45,35.24348400788877,23.261485455782942,-0.5344260019660112,-0.1429207940413198,34.4527913127838,35.870499992370604,37.288208671957406,7.904593913596624,0.0166496431516372,0.5181470345518566,6.072933269085823,6.8573395956232694
2144,2144,2144,2144,2144,2144,2023-08-16,34.560001373291016,34.7400016784668,34.34000015258789,34.45000076293945,31.29881477355957,2044600,35.275,35.099214326988886,22.74203126133083,-0.5673361803415773,-0.1406647779335087,34.24636974972875,35.78350009918213,37.32063044863551,8.591280032377327,0.0662373927113978,0.5097080696466458,4.312084890833749,6.373016284624048
2145,2145,2145,2145,2145,2145,2023-08-17,34.5099983215332,34.619998931884766,34.36000061035156,34.5,31.34424018859864,1533300,35.08300018310547,34.99026626753636,24.612568043552933,-0.5826665954248256,-0.1247961544134055,34.081477194327405,35.68950004577637,37.297522897225335,9.011181716675598,0.1301358389575963,0.4918716590671142,3.2967094387922544,4.560575866237261
2146,2146,2146,2146,2146,2146,2023-08-18,34.54999923706055,35.09000015258789,34.54999923706055,34.720001220703125,31.544118881225582,2158500,34.90500030517578,34.94112716811213,32.591698323680205,-0.5704875743037618,-0.0900937066338734,33.992334218936136,35.59500007629394,37.19766593365175,9.005005500338077,0.2270176900650514,0.4988808371757411,7.9365278982970695,5.181774075974343
2147,2147,2147,2147,2147,2147,2023-08-21,34.75,34.849998474121094,34.400001525878906,34.45000076293945,31.29881477355957,3003500,34.715000534057616,34.85183145808073,28.481056782945643,-0.5759828213461375,-0.0764711629409992,33.895374730888086,35.48000011444092,37.06462549799375,8.932499314777992,0.1750022553620399,0.4953891308233444,7.9365278982970695,6.389921745128784
2148,2148,2148,2148,2148,2148,2023-08-22,34.540000915527344,34.59000015258789,34.36000061035156,34.5,31.34424018859864,1544400,34.63400039672852,34.78786210206605,30.290118271700628,-0.5697357644047472,-0.056179284799687,33.79383740051841,35.39300003051758,36.99216266051674,9.036604009947094,0.2207913648788667,0.4764327316385575,7.9365278982970695,7.9365278982970695
2149,2149,2149,2149,2149,2149,2023-08-23,34.54999923706055,34.619998931884766,34.38999938964844,34.56999969482422,31.407838821411133,1638800,34.62200050354004,34.748250755294805,32.92921839516557,-0.5527646100697723,-0.0313665043717696,33.72743274672666,35.30550003051758,36.88356731430849,8.939498278890575,0.266961667842672,0.4588303609669696,6.10500712868759,7.326020975093896
2150,2150,2150,2150,2150,2150,2023-08-24,34.900001525878906,34.900001525878906,34.599998474121094,34.900001525878906,31.70765495300293,1453700,34.624000549316406,34.77584180449191,44.02874079850614,-0.5068438774431954,0.0116433826038457,33.701953398103946,35.24550018310547,36.789046968106994,8.758830358386605,0.3880828684353021,0.4496283231160923,12.169322335032236,8.736952454005618
2151,2151,2151,2151,2151,2151,2023-08-25,34.95000076293945,34.9900016784668,34.77000045776367,34.77000045776367,31.589540481567383,1468200,34.6180004119873,34.77477974145041,41.05485996846632,-0.4754605524436002,0.0344213660827528,33.68145731973137,35.1745002746582,36.66754322958503,8.489348495463943,0.3645384529762734,0.4332263872294518,21.413657210088445,13.22932889126941
2152,2152,2152,2152,2152,2152,2023-08-28,34.790000915527344,34.83000183105469,34.43000030517578,34.72999954223633,31.553205490112305,1596900,34.60900039672852,34.76663788704785,40.12820609988643,-0.4486450796518753,0.0489894710995822,33.656258187159835,35.11100025177002,36.56574231638021,8.286531595105156,0.3690487067080901,0.4308531828472699,30.31704646316743,21.300008669429356
2153,2153,2153,2153,2153,2153,2023-08-29,34.81999969482422,35.099998474121094,34.779998779296875,34.939998626708984,31.74399375915528,1842300,34.65300025939941,34.79815802153169,47.093889951744735,-0.4057709779380118,0.0734908582507565,33.67299035648332,35.051500129699704,36.43000990291609,7.865624969633482,0.459557231599976,0.4265064506356625,44.88759200637599,32.20609855987727
2154,2154,2154,2154,2154,2154,2023-08-30,35.09000015258789,35.09000015258789,34.650001525878906,34.810001373291016,31.625885009765625,1685300,34.68900032043457,34.800311358215204,43.60451815723614,-0.3779261380879788,0.0810685584806317,33.705747128573535,34.98200016021728,36.25825319186103,7.296626984154817,0.4326157185676804,0.4274701774980426,52.56525285686299,42.58996377546879
2155,2155,2155,2155,2155,2155,2023-08-31,34.81999969482422,34.83000183105469,34.20000076293945,34.20000076293945,31.07168197631836,2482300,34.65900039672852,34.691163977255975,31.453649871053408,-0.400464547144189,0.0468241195395373,33.73597831973288,34.87100028991699,36.006022260101105,6.509833160778621,0.2044112164327992,0.4419366696849849,40.85356591388868,46.1021369257092
2156,2156,2156,2156,2156,2156,2023-09-01,34.310001373291016,35.04999923706055,34.25,34.90999984741211,31.71673583984375,4697800,34.67800025939941,34.73095231728436,49.61235548218049,-0.3569210426901961,0.0722940991948242,33.93559722121395,34.7915002822876,35.64740334336125,4.920184838992922,0.5692248751721151,0.4710839414304213,45.17192540652263,46.196914725758084
2157,2157,2157,2157,2157,2157,2023-09-04,35.06999969482422,35.130001068115234,34.79999923706055,34.86000061035156,31.67131423950196,1037700,34.719000244140624,34.75441564329658,48.604859496676745,-0.3227268282801887,0.0851906508838653,34.242106453768045,34.71700038909912,35.191894324430194,2.735800501244847,0.6505601678749061,0.4610066478321546,49.95223000970507,45.32590711003878
2158,2158,2158,2158,2158,2158,2023-09-05,34.970001220703125,34.970001220703125,34.29999923706055,34.29999923706055,31.16253471374512,2494600,34.69900016784668,34.671794478526394,38.799512785385424,-0.3369311649647315,0.056789051359458,34.24250598353802,34.6665002822876,35.090494581037184,2.446132694659219,0.0677995596781436,0.4759348861043277,53.53640353325363,49.5535196498271
2159,2159,2159,2159,2159,2159,2023-09-06,34.400001525878906,34.599998474121094,34.0,34.0,30.88997840881348,2305600,34.64200019836426,34.54965002788523,34.63993816659931,-0.3681518104521615,0.0204547246976224,34.118439960011266,34.63200035095215,35.14556074189303,2.965814193442984,-0.1153125923460282,0.4847965709626681,27.240074270353926,43.57623593777086
2160,2160,2160,2160,2160,2160,2023-09-08,34.08000183105469,34.38999938964844,34.0,34.25,31.117107391357425,1265400,34.577000045776366,34.495168204633366,40.54208082837613,-0.3684739479656542,0.0161060697473037,34.07451622538456,34.60050029754639,35.12648436970822,3.0403263978187742,0.1668147230145129,0.4780253437259373,10.9587978212342,30.578425208280574
2161,2161,2161,2161,2161,2161,2023-09-11,34.29999923706055,34.810001373291016,34.189998626708984,34.70000076293945,31.52594375610352,2452500,34.570000076293944,34.53241048796174,49.63772248696554,-0.3286297048375672,0.0447602503003126,34.07637478192205,34.594000244140624,35.1116257063592,2.992573617191023,0.6023911365802067,0.4881665867870869,28.02359483677274,22.074155642786945
2162,2162,2162,2162,2162,2162,2023-09-12,34.709999084472656,34.88999938964844,34.61000061035156,34.779998779296875,31.5986270904541,1319900,34.575,34.57742654093176,51.114870004645375,-0.2872860292319146,0.0688831407247722,34.077583967011904,34.59200019836426,35.10641642971662,2.974191884843257,0.682730024321338,0.4732974576806432,51.032386636644226,30.004926431550373
2163,2163,2163,2163,2163,2163,2023-09-13,34.83000183105469,34.959999084472656,34.650001525878906,34.779998779296875,31.5986270904541,2081600,34.55900001525879,34.614257856998144,51.11487000464538,-0.2516203457319719,0.0836390593797719,34.08713989419865,34.606000137329104,35.12486038045956,2.9986721439717376,0.6676739008928296,0.4616331791744366,66.66655413883008,48.57417853741566
2164,2164,2164,2164,2164,2164,2023-09-14,34.900001525878906,35.099998474121094,34.75,34.91999816894531,31.72582244873047,2486900,34.56999969482422,34.6698470046249,54.02808796857226,-0.2096416356021464,0.1004942156076779,34.09859627992103,34.6295000076294,35.16040373533776,3.0661934338722605,0.7735883608972259,0.4536592716706264,73.15614700186457,63.61836259244628
2165,2165,2165,2165,2165,2165,2023-09-15,34.959999084472656,35.310001373291016,34.95000076293945,35.310001373291016,32.08015060424805,2403100,34.680999755859375,34.786238708018736,61.187360666094136,-0.1432518875970387,0.1335071708902284,34.06621193697227,34.670000076293945,35.27378821561562,3.483058194363952,1.0299882983094717,0.4491124097188461,83.48068853532642,74.43446322534034
2166,2166,2166,2166,2166,2166,2023-09-18,35.310001373291016,35.36000061035156,34.86000061035156,35.150001525878906,31.934785842895508,1983300,34.704999923706055,34.85237740217513,57.13169338992652,-0.1023681482117098,0.1395127282204459,34.05252327664214,34.69150009155273,35.330476906463325,3.6837658401873528,0.8587778332695284,0.4527472375960714,88.6581959945812,81.76501051059073
